States.UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,FirstQuarter,SecondQuarter,ThirdQuarter,FourthQuarter,ANNUAL
Jharkhand,1997,9.5,3.7,1.5,29.4,25.2,230.4,400.5,431.6,199.6,54.3,39,36.6,14.7,285,1031.7,129.9,1357
Jharkhand,1998,76.3,20.6,54.1,33.8,45.5,109.9,302.4,263.2,288.6,132.3,26.3,0.7,151,189.2,854.2,159.3,1013.4
Jharkhand,1999,0.6,0.1,0.1,1.5,95.4,240.2,416,373.1,315.8,140.6,3.3,0.2,0.8,337.1,1104.9,144.1,1443.9
Jharkhand,2000,3.6,21.2,6.3,19.6,67.7,185.3,358.4,152.8,356.9,19.1,0.4,0.2,31.1,272.6,868.1,19.7,874.3
Jharkhand,2001,1.9,4,30,14,57.4,324.7,354.6,219.4,132.8,115.5,0.2,0,35.9,396.1,706.8,115.7,1170.1
Jharkhand,2002,9,5.4,10.7,11.5,38.7,184.9,186.8,277.4,253.4,55,1.3,0.8,25.1,235.1,717.6,57.1,950
Jharkhand,2003,3.3,30.5,33.6,17.9,21.5,152.4,247.5,245.1,224,255.5,6.2,7.4,67.4,191.8,716.6,269.1,1438
Jharkhand,2004,5.5,2.7,3.1,41,31.1,184.4,200.7,327,211.5,128.1,0.1,1.6,11.3,256.5,739.2,129.8,955.3
Jharkhand,2005,22.1,17.5,17.7,9.6,23.5,157.2,266.4,214.5,141.5,83.1,1.3,6.1,57.3,190.3,622.4,90.5,1366.4
Jharkhand,2006,0.3,0.2,22.4,15.7,107.4,198.3,447.1,337.2,298.7,24.6,7.4,0,22.9,321.4,1083,32,943.3
Jharkhand,2007,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0,75.6,205.8,1108.7,47.2,653.7
Jharkhand,2008,19.4,3.6,6.2,10.7,42.9,366.3,377.9,310.5,152.9,34,1,0,29.2,419.9,841.3,35,1003.2
Jharkhand,2009,1.8,0.8,2,0.8,78.1,62.7,266.6,248,248.8,82.2,4,0.5,4.6,141.6,763.4,86.7,944
Jharkhand,2010,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20,3.4,128.1,485.8,79.8,960.6
Jharkhand,2011,3.3,2.5,6.4,25.4,55,349,181.8,403.2,324.6,23.3,0,0.1,12.2,429.4,909.6,23.4,1275.2
Jharkhand,2012,34.6,10.3,1.5,9.6,6.6,121.1,287.2,282.4,217.6,37.8,48.6,7.6,46.4,137.3,787.2,94,1053.2
Jharkhand,2013,1.1,17.9,1.6,22.3,85,181.5,211.1,278.1,173.8,281.1,0,0,20.6,288.8,663,281.1,1521.9
Jharkhand,2014,9.9,47.5,22.9,1.9,98.2,139.7,321.3,290.9,178.2,44.9,0,1.2,80.3,239.8,790.4,46.1,925
Jharkhand,2015,12.2,2.6,21.6,55.5,25.5,183.3,429.7,240.7,85.1,22.7,0.2,2.7,36.4,264.3,755.5,25.6,939.2
Jharkhand,2016,12.6,7.6,17.5,1,72.8,122.9,301,395.6,287.5,45.6,0,0,37.7,196.7,984.1,45.6,1340
Jharkhand,2017,5.1,0.1,4.5,6.1,55.9,116,492.1,246,134,103.4,2.3,0.2,9.7,178,872.1,105.9,840.1
Kerala,1901,28.7,44.7,51.6,160,174.7,824.6,743,357.5,197.7,266.9,350.8,48.4,125,1159.3,1298.2,666.1,307.2
Kerala,1902,6.7,2.6,57.3,83.9,134.5,390.9,1205,315.8,491.6,358.4,158.3,121.5,66.6,609.3,2012.4,638.2,167.9
Kerala,1903,3.2,18.6,3.1,83.6,249.7,558.6,1022.5,420.2,341.8,354.1,157,59,24.9,891.9,1784.5,570.1,114.4
Kerala,1904,23.7,3,32.2,71.5,235.7,1098.2,725.5,351.8,222.7,328.1,33.9,3.3,58.9,1405.4,1300,365.3,269.6
Kerala,1905,1.2,22.3,9.4,105.9,263.3,850.2,520.5,293.6,217.2,383.5,74.4,0.2,32.9,1219.4,1031.3,458.1,353.3
Kerala,1906,26.7,7.4,9.9,59.4,160.8,414.9,954.2,442.8,131.2,251.7,163.1,86,44,635.1,1528.2,500.8,582
Kerala,1907,18.8,4.8,55.7,170.8,101.4,770.9,760.4,981.5,225,309.7,219.1,52.8,79.3,1043.1,1966.9,581.6,426.2
Kerala,1908,8,20.8,38.2,102.9,142.6,592.6,902.2,352.9,175.9,253.3,47.9,11,67,838.1,1431,312.2,293.4
Kerala,1909,54.1,11.8,61.3,93.8,473.2,704.7,782.3,258,195.4,212.1,171.1,32.3,127.2,1271.7,1235.7,415.5,138.9
Kerala,1910,2.7,25.7,23.3,124.5,148.8,680,484.1,473.8,248.6,356.6,280.4,0.1,51.7,953.3,1206.5,637.1,279.8
Kerala,1911,3,4.3,18.2,51,180.6,990,705.3,178.6,60.2,302.3,145.7,87.6,25.5,1221.6,944.1,535.6,248.1
Kerala,1912,1.9,15,11.2,122.7,217.3,948.2,833.6,534.4,136.8,469.5,138.7,22,28.1,1288.2,1504.8,630.2,302.3
Kerala,1913,3.1,5.2,20.7,75.7,198.8,541.7,763.2,247.2,176.9,422.5,109.9,45.8,29,816.2,1187.3,578.2,147.3
Kerala,1914,0.7,6.8,18.1,32.7,164.2,565.3,857.7,402.2,241,374.4,100.9,135.2,25.6,762.2,1500.9,610.5,421.7
Kerala,1915,16.9,23.5,42.7,106,154.5,696.1,775.6,298.8,396.6,196.6,302.5,14.9,83.1,956.6,1471,514,768.8
Kerala,1916,0,7.8,22,82.4,199,920.2,513.9,396.9,339.3,320.7,134.3,8.9,29.8,1201.6,1250.1,463.9,62.2
Kerala,1917,2.9,47.6,79.4,38.1,122.9,703.7,342.7,335.1,470.3,264.1,256.4,41.6,129.9,864.7,1148.1,562.1,305
Kerala,1918,42.9,5,32.8,51.3,683,464.3,167.5,376,96.4,233.2,295.4,54.1,80.7,1198.6,639.9,582.7,248.6
Kerala,1919,43,6.1,33.9,65.9,247,636.8,648,484.2,255.9,249.2,280.1,53,83,949.7,1388.1,582.3,218
Kerala,1920,35.2,5.5,24.1,172,87.7,964.3,940.8,235,178,350.1,302.3,8.2,64.8,1224,1353.8,660.6,244.9
Kerala,1921,43,4.7,15,171.3,104.1,489.1,639.8,641.9,156.7,302.4,136.2,15.8,62.7,764.5,1438.4,454.4,273.4
Kerala,1922,30.5,21.4,16.3,89.6,293.6,663.1,1025.1,320.6,222.4,266.3,293.7,25.1,68.2,1046.3,1568.1,585.1,297
Kerala,1923,24.7,0.7,78.9,43.5,80,722.5,1008.7,943,254.3,203.1,83.9,41.6,104.3,846,2206,328.6,169.6
Kerala,1924,19.3,2.9,66.6,111,185.4,1011.7,1526.5,624,289.1,176.5,162.9,50.4,88.8,1308.1,2439.6,389.8,440.2
Kerala,1925,4.1,16.5,76.9,93.4,258.2,688.8,593.5,554.1,158.8,295.4,223.7,98.8,97.5,1040.4,1306.4,617.9,332.5
Kerala,1926,28.6,5.8,23.1,55.8,222.6,563.9,885.2,536,322.7,216.7,88.8,16.2,57.5,842.3,1743.9,321.7,272.1
Kerala,1927,18.8,35.3,49.6,86.5,265.4,720.2,888.2,315,335.6,135.8,137.6,6.8,103.7,1072.1,1538.8,280.2,303.3
Kerala,1928,12.7,65.9,51.3,121.1,81.9,590.7,420.6,553.2,75.9,321.5,155.2,52.7,129.9,793.7,1049.7,529.4,230
Kerala,1929,12.8,29.8,58.9,210.7,148,946.6,844,293.9,268.9,350.4,158.2,39.4,101.5,1305.3,1406.8,548,395.3
Kerala,1930,10.8,10.8,39,102.7,404.9,633.1,401.7,273.4,411.5,433.9,207,89.2,60.6,1140.7,1086.6,730.1,265.1
Kerala,1931,3.3,0.3,19.2,126.9,131.7,541.7,653.9,1199.2,163.2,149.3,164.3,106.5,22.8,800.3,2016.3,420.1,376.2
Kerala,1932,0.1,19.3,28.6,113,646.5,341,716.4,423.2,317.3,543.2,223.2,31.3,48,1100.5,1456.9,797.7,322.4
Kerala,1933,1,9.3,36.9,139.5,738.8,859.3,773.4,479.5,469.7,397,126.1,42.3,47.2,1737.6,1722.6,565.4,256.7
Kerala,1934,74.5,1.7,47.7,92.4,106.7,852.9,415,337.2,48.4,335.9,93.4,4.9,123.9,1052,800.6,434.2,265.4
Kerala,1935,23.9,8.3,18.1,120.7,56.6,431.3,687.3,280.9,283.3,403.8,153,30.9,50.3,608.6,1251.5,587.7,292.4
Kerala,1936,1.2,16.5,116,34,466.5,620.8,672.1,367.9,286.7,231.7,211.1,18.6,133.7,1121.3,1326.7,461.4,183.5
Kerala,1937,6.5,21.2,58.7,175.5,137.1,485.6,970.5,281.2,139.8,401.9,121,19.1,86.4,798.2,1391.5,542,137.4
Kerala,1938,0.3,79,53.3,164.5,179.6,681.6,648.6,287.9,223.2,223.7,69.5,22.9,132.6,1025.7,1159.7,316.1,292.4
Kerala,1939,13.6,3.6,24.9,172.8,105.1,625.8,749.6,459.9,134.1,339.8,298.1,10.2,42.1,903.7,1343.6,648.1,224.6
Kerala,1940,0.6,1.5,3.8,126.5,217.4,606.4,877.3,610.8,68.2,257.7,287.5,60.1,5.9,950.3,1556.3,605.3,338.9
Kerala,1941,15.9,4.6,12.7,101.9,417.5,797.6,517.9,458.5,257.9,221.6,220.5,84.6,33.2,1317,1234.3,526.7,295.5
Kerala,1942,2.4,4.7,23.2,180.3,191.9,813.6,828.8,329.3,99.8,374.4,84.7,117.9,30.3,1185.8,1257.9,577,525
Kerala,1943,83.5,14.6,38.4,107.5,478.4,794.5,831.6,183.3,257.6,427.2,223.4,24.3,136.5,1380.4,1272.5,674.9,363.9
Kerala,1944,6.4,26.6,61.6,61.6,212.7,498.9,614.1,230.7,155,289,244.1,89.2,94.6,773.2,999.8,622.3,223
Kerala,1945,4.4,9.9,12.7,104.1,53.4,549.8,704,351.8,110.9,253.8,259.5,18,27,707.3,1166.7,531.3,253.2
Kerala,1946,1.8,5.4,108.4,139.8,83,919,671.7,695.6,199.4,266.1,273,202.3,115.6,1141.8,1566.7,741.4,233.5
Kerala,1947,22.2,27.3,98,142.2,85.7,556.1,669.3,739.6,394.5,183.7,32.4,47,147.5,784,1803.4,263.1,224.7
Kerala,1948,43,8.3,48.2,125,212.3,910.2,619,487.9,166.6,183.9,215.6,19.2,99.5,1247.5,1273.5,418.7,278.3
Kerala,1949,0.6,1.8,4.5,98.1,440,536.3,758.7,445.2,354.5,229.1,71.9,1.8,6.9,1074.4,1558.4,302.8,179.9
Kerala,1950,0.1,53.7,31.1,68.5,242,638.3,905.7,387.3,411.6,250.4,149.2,8.8,84.9,948.8,1704.6,408.4,267.2
Kerala,1951,6.6,6.5,41.6,175.9,148.5,774.1,544.6,190.6,313.8,250.6,229.6,23.2,54.7,1098.5,1049,503.4,304.3
Kerala,1952,5.2,48.2,20.8,112.2,214.6,576.7,430,413.6,57.4,339.6,49.6,66.9,74.2,903.5,901,456.1,250.5
Kerala,1953,13.1,22.6,18.5,132.4,55.4,340.5,1027.6,356.4,100.5,410.5,62.2,5.1,54.2,528.3,1484.5,477.8,391.3
Kerala,1954,23.5,2.8,90.6,136.9,179.5,798.3,640.5,467,201.6,303.1,31.6,62.5,116.9,1114.7,1309.1,397.2,374.1
Kerala,1955,4.2,6.3,28.2,125.9,544.2,782.4,392.8,236,438.5,378.2,178.1,19.8,38.7,1452.5,1067.3,576.1,267.3
Kerala,1956,7.9,11.7,15.1,151.6,351.3,755.4,466.8,319.5,178.4,353.3,178.2,9.1,34.7,1258.3,964.7,540.6,264.1
Kerala,1957,1.2,16,25.7,70.2,381.2,872,835.3,358.8,41.3,280.1,192.5,28.9,42.9,1323.4,1235.4,501.5,335.4
Kerala,1958,4.4,19.3,57.3,135.1,353.5,713.3,622.7,526.6,86.1,191,206.1,7.7,81,1201.9,1235.4,404.8,217.8
Kerala,1959,3,21.4,6.3,150.7,347.2,872.8,1155.7,397.3,405.5,200.4,151.9,34,30.7,1370.7,1958.5,386.3,400.3
Kerala,1960,9.4,8.4,44.4,206.6,540,480.3,750.9,336.8,371.2,255.9,358,23.7,62.2,1226.9,1458.9,637.6,262.4
Kerala,1961,13.7,31.3,11.4,94.1,500.5,1005.2,1146.5,678.3,399.3,274.2,85.9,17.5,56.4,1599.8,2224.1,377.6,174.5
Kerala,1962,28.4,54.7,39.6,95.1,472.4,244.9,951.1,510.7,394.9,475.6,31.5,76.9,122.7,812.4,1856.7,584,337.4
Kerala,1963,30.2,24.8,69.8,96.3,157.1,393.3,720.2,511,223.9,282.6,93.4,48.4,124.8,646.7,1455.1,424.4,215.2
Kerala,1964,1.1,7.8,67.2,83.3,94.8,379.4,754.2,548,398.2,325.7,191.7,17.8,76.1,557.5,1700.4,535.2,252.9
Kerala,1965,9.1,0.9,28.3,109.8,214.5,597.7,465.1,296.1,150.1,183.7,131.7,155.5,38.3,922,911.3,470.9,340.3
Kerala,1966,3,6.9,67.7,167.4,95.2,496.2,601.9,202.1,293.2,392.3,245.4,50.5,77.6,758.8,1097.2,688.2,142
Kerala,1967,14.3,0.1,24.6,70.1,244.9,541.7,741.4,508.4,145.8,172.7,74,31.1,39,856.7,1395.6,277.8,118.9
Kerala,1968,7.3,30.5,89.2,133.3,90,696.4,1308.9,380.7,325.4,178.9,119.4,32.7,127,919.7,2015,331,355.7
Kerala,1969,2.7,6.4,19.4,117.2,227.4,550.5,818.8,284.8,216.4,235.6,119.4,66.3,28.5,895.1,1320,421.3,251.7
Kerala,1970,12.9,17.6,25.8,132.7,289.1,535.3,558.1,554.8,212.5,278.3,80.5,5.7,56.3,957.1,1325.4,364.5,185.9
Kerala,1971,31.6,18.5,20,113,317.5,889.6,648.6,385.2,331.2,220.9,38.3,62.3,70.1,1320.1,1365,321.5,454.8
Kerala,1972,2.6,7.5,2.5,87.5,436,401.8,714.4,294.9,185.7,351.5,140.5,114.3,12.6,925.3,1195,606.3,164.3
Kerala,1973,0,0.3,12.3,131.5,119.9,617,583.5,487.5,61.3,260.8,84.5,53.8,12.6,868.4,1132.3,399.1,553.9
Kerala,1974,1.6,5.4,16,128,221.5,266.9,1004.2,533.6,383.6,142.1,61,3.6,23,616.4,1921.4,206.7,425.1
Kerala,1975,5.2,21.4,63.4,123.8,162.2,864.4,531.3,675.9,457.7,368.9,204.3,19.9,90,1150.4,1664.9,593.1,389.2
Kerala,1976,0.1,1.5,21,134.5,75.8,196.8,641.5,342.6,116.2,221.3,286.7,30.8,22.6,407.1,1100.3,538.8,379.6
Kerala,1977,1.1,15.7,28.3,102.3,306.4,599.6,753.3,234.2,201.3,437,361.7,6.7,45.1,1008.3,1188.8,805.4,308.4
Kerala,1978,3.3,14.7,31.4,73.9,396.8,758.1,686.7,516.8,119.4,171,365.6,39,49.4,1228.8,1322.9,575.6,238.3
Kerala,1979,2.4,30,11.7,42,127.7,582.9,662.2,383.7,211.7,163.8,261.7,23.3,44.1,752.6,1257.6,448.8,248.5
Kerala,1980,0,0.9,20.8,114.8,105.3,745.9,754,438.1,139.5,282.3,162.3,39.5,21.7,966,1331.6,484.1,311.8
Kerala,1981,7,6.8,28.5,75.9,166.3,912.4,489.8,495.6,376.6,265,138.6,43.3,42.3,1154.6,1362,446.9,469.3
Kerala,1982,0.7,0.1,21.9,60.4,148.2,612.2,511.5,495,70.6,164.4,127.5,10.8,22.7,820.8,1077.1,302.7,203.3
Kerala,1983,0.2,1.5,0.9,13.1,76,322.8,583.2,579.9,421.1,136.2,116.5,69.1,2.6,411.9,1584.2,321.8,197.3
Kerala,1984,36.8,60,95.3,162.1,84.6,842.6,653.6,284.4,171.1,286,67.7,18,192.1,1089.3,1109.1,371.7,204.2
Kerala,1985,61.2,6.1,29.3,66.6,254.2,828.7,388.9,315.3,117.6,204,74.9,44,96.6,1149.5,821.8,322.9,143
Kerala,1986,5.6,18.7,11.2,63.1,126.7,597.9,324.8,340.3,235.4,165.5,194.7,9.5,35.5,787.7,900.5,369.7,280.4
Kerala,1987,0.6,0.8,4.3,57.2,108.3,572.6,221,396.6,157,272.1,216,131.1,5.7,738.1,774.6,619.2,248.2
Kerala,1988,0.8,17.5,38.1,177.6,157.2,511.3,502.8,379.8,451.7,68.5,67,31.1,56.4,846.1,1334.3,166.6,445
Kerala,1989,10.3,0,30.1,141.5,169.4,657.5,450.7,285.5,271.1,308,92.9,5.6,40.4,968.4,1007.3,406.5,179.1
Kerala,1990,14.9,4.8,18,41.8,488.5,528.6,635.4,370.8,103.3,323.2,158.8,5.2,37.7,1058.9,1109.5,487.2,425.8
Kerala,1991,10.9,4.4,33.2,97,113.4,1096.1,905.5,465.5,48.5,307.8,99.9,2.3,48.5,1306.5,1419.5,410,293.5
Kerala,1992,2.4,0.9,0.1,43,218.4,819.3,767.8,508,297.5,290.7,287.6,3.7,3.4,1080.7,1573.3,582,415.4
Kerala,1993,0,17.8,20.1,66.5,159,657.1,776.1,301.9,88,431.2,153.8,46.2,37.9,882.6,1166,631.2,367.8
Kerala,1994,24.3,27.1,18.1,154.5,141.3,845,955.5,479.9,212.6,428.4,117.6,6.5,69.5,1140.8,1648,552.5,307.8
Kerala,1995,10.3,6.5,37.3,134.9,355.6,493.4,702.5,457.3,280,198.3,182.6,0.1,54.1,983.9,1439.8,381,345.2
Kerala,1996,2.8,9.1,14.4,124.3,74.3,572.4,696,327.4,342.7,294.1,89.9,62.5,26.3,771,1366.1,446.5,279.6
Kerala,1997,2.1,1.5,36.1,60.6,133.6,544.2,970.5,536,292.2,288.9,298.4,88.4,39.7,738.4,1798.7,675.7,204.3
Kerala,1998,6,2.1,8.1,61.1,151.6,732.5,641.4,371.8,517.6,444.8,135,79.4,16.2,945.2,1530.8,659.2,235.4
Kerala,1999,1.8,23.8,21.4,111.6,453.2,607.3,700.4,266.3,88,567.9,68.1,4.9,47,1172.1,1054.7,640.9,285.3
Kerala,2000,11.7,57.8,21.5,96.3,124.5,633.8,343.2,566.5,195.8,214.2,78.1,69.1,91,854.6,1105.5,361.4,92.2
Kerala,2001,16.5,28.3,7,238,238.6,715.3,598.5,361.3,216.8,319.6,181,10.1,51.8,1191.9,1176.6,510.7,368.1
Kerala,2002,4.7,8.7,35.7,117.3,330.8,503.1,318.7,438.2,99,511.7,137.5,2.1,49.1,951.2,855.9,651.3,196.8
Kerala,2003,0.7,50.9,82.1,134.4,91,566.7,532,350.3,93.6,407,76.4,9.7,133.7,792.1,975.9,493.1,260.6
Kerala,2004,2.4,8.1,37.9,113.2,610.9,673.4,385.4,417.9,192.8,320.6,120.7,2.7,48.4,1397.5,996.1,444,361.3
Kerala,2005,19.8,7,25.3,205.9,134.8,619.2,832.7,291,414.7,240.1,184.3,56.4,52.1,959.9,1538.4,480.8,310.7
Kerala,2006,8.1,0.5,90.7,65.3,521.2,482.4,804,432.6,474.8,376.4,162.8,1.8,99.3,1068.9,1711.4,541,324.1
Kerala,2007,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,13.4,1037.1,1982.6,456.5,160.5
Kerala,2008,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349,347,343.4,55.4,17,248.3,659.5,1201.1,415.8,473.3
Kerala,2009,3.3,1.5,62.6,69,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,67.4,698.8,1520.7,523.8,418.7
Kerala,2010,18.6,1,31.4,138.9,190.6,667.5,629,356,275.6,441.4,335.1,46.8,51,997,1260.6,823.3,327.3
Kerala,2011,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,90.3,1077.9,1420.7,446.4,389.5
Kerala,2012,7.4,11,21,171.1,95.3,430.3,362.6,501.6,241.1,187.5,112.9,9.4,39.4,696.7,1105.3,309.8,302.4
Kerala,2013,3.9,40.1,49.9,49.3,119.3,1042.7,830.2,369.7,318.6,259.9,154.9,17,93.9,1211.3,1518.5,431.8,458.5
Kerala,2014,4.6,10.3,17.9,95.7,251,454.4,677.8,733.9,298.8,355.5,99.5,47.2,32.8,801.1,1710.5,502.2,347
Kerala,2015,3.1,5.8,50.1,214.1,201.8,563.6,406,252.2,292.9,308.1,223.6,79.4,59,979.5,951.1,611.1,408.2
Kerala,2016,3,16.4,22.4,33.3,258.4,595.7,441.5,231,84.1,105.1,57.9,22,41.8,887.4,756.6,185,776
Kerala,2017,12.7,0.3,87.8,52.8,213.3,579.8,378.5,462.6,435.5,228,152.1,61.4,100.8,845.9,1276.6,441.5,736.6
Konkan & Goa,1901,5.6,0.1,0.4,35.7,19.9,746.1,1075.5,748,117.4,38.6,5.4,0.1,6.1,801.7,1940.9,44.1,928.5
Konkan & Goa,1902,0.3,0,0,0.4,7.6,428.2,943.6,515.1,613.8,74.3,42.7,48,0.3,436.2,2072.5,165,578.6
Konkan & Goa,1903,0,0,0.1,0,201.1,470.5,1298.6,673.9,285.1,140.8,12.4,1.7,0.1,671.6,2257.6,154.9,506.3
Konkan & Goa,1904,0,0.1,6.6,6.3,4.6,975.8,771.7,321.3,217,90.3,0,0,6.7,986.7,1310,90.3,783.9
Konkan & Goa,1905,0.1,0.1,0,0.4,8.6,293.7,770.6,305.5,208.3,83.5,12.1,0,0.2,302.7,1284.4,95.6,746.7
Konkan & Goa,1906,5,0.9,0,0,2.9,547.4,1090.9,506.7,222.5,31.6,10.2,0.7,5.9,550.3,1820.1,42.5,595.1
Konkan & Goa,1907,1.7,1,0,20.1,0,583.1,1170.9,811.5,164,11.4,1.9,0.9,2.7,603.2,2146.4,14.2,675.8
Konkan & Goa,1908,0.9,1.1,0,2.3,1,440,1391.8,649.8,222.4,24.6,1.6,0,2,443.3,2264,26.2,759.5
Konkan & Goa,1909,0.1,0,0.1,0.3,7.8,759.5,1301.8,381.5,384.4,17.5,7.4,0.1,0.2,767.6,2067.7,25,510
Konkan & Goa,1910,0,0,0.3,0,2.6,832.4,407.8,763.2,374.6,121.4,41.7,0,0.3,835,1545.6,163.1,758.8
Konkan & Goa,1911,0.2,0,3.2,0,17.1,543.6,585.6,750.3,175.5,34.2,21.4,3.6,3.4,560.7,1511.4,59.2,572.3
Konkan & Goa,1912,0,0,0,4.1,28.9,671,1242.9,541.7,135.2,71.9,97.5,0,0,704,1919.8,169.4,824.9
Konkan & Goa,1913,0,0,0,1.3,18.7,897.9,1074.3,321.8,194.4,107.5,1.6,0,0,917.9,1590.5,109.1,753.3
Konkan & Goa,1914,0,0.8,0,0.8,1.6,706.9,1370.3,797.6,549.9,21.9,11.2,3.6,0.8,709.3,2717.8,36.7,1087.9
Konkan & Goa,1915,0,4.7,5.9,10.2,7.7,845.1,734.4,355.1,412.2,137.4,12.8,0.3,10.6,863,1501.7,150.5,823.9
Konkan & Goa,1916,0,0,0,2.4,39.9,832.7,765.6,851.1,620.1,204.7,86.1,0,0,875,2236.8,290.8,528.1
Konkan & Goa,1917,0,18.4,1.2,0.3,17.5,807.6,675.1,902.5,567.7,408,32.6,0,19.6,825.4,2145.3,440.6,727.1
Konkan & Goa,1918,0.1,0,3.3,0.1,345.4,334.1,424.7,578.1,123.6,5.8,52,0,3.4,679.6,1126.4,57.8,470.4
Konkan & Goa,1919,2.5,0,0,0,9.6,643.6,1120.2,643.5,276.8,124.5,20.6,10.5,2.5,653.2,2040.5,155.6,583
Konkan & Goa,1920,14,1.2,0,12,5.1,424.9,824,360.8,226.7,52.4,2.9,0,15.2,442,1411.5,55.3,508.9
Konkan & Goa,1921,0.3,0,0.1,4.8,0,658.1,1102.5,611.8,450.4,57.5,13.7,0,0.4,662.9,2164.7,71.2,602.7
Konkan & Goa,1922,0,0,0,6.3,13.4,774.3,1290.6,339.3,261.1,41.4,90,1.2,0,794,1891,132.6,591.2
Konkan & Goa,1923,0,0.5,4.7,1.3,7.8,259.4,1643.9,480.7,363.7,8.3,0.1,0,5.2,268.5,2488.3,8.4,642.8
Konkan & Goa,1924,0,0,0.1,0.1,0.4,522.5,932.2,641.7,324.4,19,3.8,0,0.1,523,1898.3,22.8,581
Konkan & Goa,1925,0.1,0,7.4,5.2,121,800.9,655.5,501.5,120.4,74.6,18.6,0,7.5,927.1,1277.4,93.2,680.8
Konkan & Goa,1926,31.8,0,0,0,1.5,306.1,1203.6,1149.6,432.9,39.2,1.1,0,31.8,307.6,2786.1,40.3,768.6
Konkan & Goa,1927,0,0.2,0.2,0,5.5,785.6,1030.3,416.6,240.9,178.8,87.3,1.6,0.4,791.1,1687.8,267.7,598.1
Konkan & Goa,1928,0,1.3,0.2,3.1,1.1,657,1159.4,939.9,264.5,137.9,7.7,0.4,1.5,661.2,2363.8,146,632.6
Konkan & Goa,1929,1,0,3.2,14.9,6.2,773.8,767.6,516,250.9,152.4,11.2,12.1,4.2,794.9,1534.5,175.7,719.2
Konkan & Goa,1930,0,0.2,0.1,0.3,12.5,1024.9,690.5,427.3,542.6,136.2,10.6,0.6,0.3,1037.7,1660.4,147.4,808.7
Konkan & Goa,1931,0,0,0.1,1.7,1.8,344.9,1867.2,944.9,307.1,458.9,51.5,21.2,0.1,348.4,3119.2,531.6,947.2
Konkan & Goa,1932,0.5,0,0,2.9,45.9,435.3,1248.1,485.6,456.2,259.1,21.1,8.2,0.5,484.1,2189.9,288.4,591.1
Konkan & Goa,1933,0,0.1,1.6,15.3,129.2,816.5,909,758.6,485.8,179.7,19.2,28.4,1.7,961,2153.4,227.3,714.9
Konkan & Goa,1934,0.7,0,0.3,2.7,0.7,1060.2,893,870.7,329.7,60.3,53.5,0.5,1,1063.6,2093.4,114.3,564.6
Konkan & Goa,1935,0.2,0.1,0,0,0,700.3,879.9,466.5,419.7,64.3,11,0.6,0.3,700.3,1766.1,75.9,552.4
Konkan & Goa,1936,0,0,0.1,0.3,23.2,993.2,712.9,534.9,376.2,62.1,79.1,1.3,0.1,1016.7,1624,142.5,815.1
Konkan & Goa,1937,0,4,0.1,53.5,2.4,826.9,1492.9,270.1,378.1,159.2,4,0.7,4.1,882.8,2141.1,163.9,653.9
Konkan & Goa,1938,0,0.4,4,2.1,55.2,1118.1,908.2,634.8,345.6,400,27,0.1,4.4,1175.4,1888.6,427.1,736.7
Konkan & Goa,1939,0.2,0,0.4,5.8,0.1,509.6,1116.8,817.1,227.9,58,22.7,0,0.6,515.5,2161.8,80.7,535.7
Konkan & Goa,1940,4.8,6.1,2.8,1.9,7.9,668.3,1105.9,987.1,328.9,172.7,26.7,0.6,13.7,678.1,2421.9,200,585.5
Konkan & Goa,1941,17.1,0.2,0.1,1,5.1,602.7,718,282,194.6,61.4,0.2,7.3,17.4,608.8,1194.6,68.9,879.2
Konkan & Goa,1942,0,0,0,3.3,2.6,987.6,1386.3,536.7,312,37.1,1.4,12.4,0,993.5,2235,50.9,722.2
Konkan & Goa,1943,3.6,0,0.1,0,200,788,1313.1,281.8,468.4,168.4,27.8,0,3.7,988,2063.3,196.2,544
Konkan & Goa,1944,0.1,0,0.7,0,17.5,542.5,1456,658.6,85.7,177,14.1,0,0.8,560,2200.3,191.1,809
Konkan & Goa,1945,8.8,0,0,0.9,1.1,733.2,1394.2,709.4,348.4,44.9,3.6,0,8.8,735.2,2452,48.5,786.4
Konkan & Goa,1946,0,0,0,14.4,30,787.9,1085.7,878.9,334,47.3,170.4,10.4,0,832.3,2298.6,228.1,778.6
Konkan & Goa,1947,4.9,0,5.8,67.3,7.5,398.3,1133.9,919.2,497.5,50.8,2,2.9,10.7,473.1,2550.6,55.7,763.3
Konkan & Goa,1948,10.5,0,0.2,2.3,7.2,599.3,1080.4,797.3,376.6,77.7,168.1,0,10.7,608.8,2254.3,245.8,706.4
Konkan & Goa,1949,0.2,0,0.1,1.3,128.9,442.2,1147.3,594.7,782.3,108.3,8.4,0,0.3,572.4,2524.3,116.7,708.4
